goalkeeping_kicking,attacking_finishing,defending_marking,age
-0.3739754974667464,1.654060469303383,-0.7390912967226162,19
-0.3137824352732171,1.807167990031053,-0.3906720347610239,20
-0.13320324869262906,1.7050963095459397,-0.24134949392034155,22
4.2006972292414835,-1.7653408269479207,-1.3861556403655733,24
-0.07301018649909972,0.6333436644522475,1.6002951764480746,25
-0.4341685596602758,1.85820383027361,1.1523275539260274,23
-0.4943616218538051,0.3781644632394637,1.6998435370085296,23
-0.1933963108861584,1.1947379071203719,1.4509726356073922,22
-0.6147477462408638,1.654060469303383,-0.8884138375632986,25
-0.07301018649909972,1.5519887888182693,1.2518759144864824,24
-0.3137824352732171,1.7050963095459397,-0.3906720347610239,23
-0.6749408084343931,1.5519887888182693,-0.8884138375632986,23
-0.3739754974667464,1.807167990031053,-0.09202695307965915,23
-0.4943616218538051,1.85820383027361,-0.7888654770028436,25
3.719152731693249,-1.867412507433034,-0.9879621981237535,27
-0.6147477462408638,1.603024629060826,0.05729558776102324,26
-0.25358937307968776,0.9905945461501449,1.650069356728302,26
3.237608234145014,-1.5101616257351367,-1.7345749023271655,27
-0.5545546840473344,-1.0508390635521259,2.048262798970122,27
-0.4341685596602758,1.449917108333156,0.0075214074807957755,26
-0.6749408084343931,0.02091358154156629,1.9487144384096668,36
-0.07301018649909972,1.398881268090599,1.202101734206255,32
3.5385735451126608,-1.7653408269479207,-1.684800722046938,32
3.59876660730619,-1.8163766671904773,-1.6350265417667105,32
-0.7351338706279225,1.449917108333156,1.4011984553271648,31
-0.6749408084343931,-0.08115809894354725,1.8989402581294395,31
-0.4943616218538051,0.8374870254224746,1.749617717288757,32
-0.3739754974667464,1.398881268090599,-1.1372847389644358,30
-0.4341685596602758,-0.132193939186104,1.8989402581294395,30
3.8997319182738366,-1.663269146462807,-1.883897443167848,30
-0.1933963108861584,2.1644188717289508,0.5550373905632979,33
-0.13320324869262906,1.2457737473629287,1.4509726356073922,28
-0.3739754974667464,1.7050963095459397,0.8536824722446626,30
-0.6749408084343931,2.01131135100128,0.6048115708435253,33
-0.7351338706279225,1.5009529485757125,1.749617717288757,32
-0.07301018649909972,-0.5915165013691149,1.7993918975689844,30
-0.3739754974667464,0.02091358154156629,1.8989402581294395,29
-0.13320324869262906,1.654060469303383,0.8536824722446626,32
-0.6749408084343931,1.2968095876054855,1.4011984553271648,28
-0.3137824352732171,1.807167990031053,1.4011984553271648,30
-0.012817124305570386,0.2760927827543501,1.5505209961678472,29
-0.012817124305570386,1.7561321497884965,0.6545857511237528,28
-0.4341685596602758,0.9395587059075882,-0.09202695307965915,28
-0.4341685596602758,1.5519887888182693,0.9532308328051176,29
-0.13320324869262906,1.9092396705161667,0.05729558776102324,30
-0.4943616218538051,1.807167990031053,0.30616648916216055,31
-0.1933963108861584,1.603024629060826,-0.09202695307965915,28
-0.13320324869262906,1.7561321497884965,0.4057148497226155,29
-0.13320324869262906,-0.33633730015633106,1.8989402581294395,30
-0.5545546840473344,1.7050963095459397,1.1523275539260274,23
-0.25358937307968776,-0.795659862339342,2.048262798970122,24
-0.3739754974667464,1.7561321497884965,0.7043599314039802,23
-0.13320324869262906,0.5312719839671339,1.4509726356073922,20
-0.25358937307968776,2.062347191243837,-1.0875105586842084,21
-0.012817124305570386,2.1644188717289508,-0.5897687558819338,25
-0.4943616218538051,1.85820383027361,-0.6395429361621613,23
-0.1933963108861584,1.7561321497884965,0.30616648916216055,25
-0.5545546840473344,-1.3060182647649097,1.7993918975689844,23
-0.13320324869262906,1.5009529485757125,1.4011984553271648,24
3.7793457938867783,-1.3570541050074665,-1.3861556403655733,24
-0.3137824352732171,1.603024629060826,-1.1372847389644358,22
-0.3137824352732171,1.85820383027361,-0.5399945756017064,24
-0.1933963108861584,-0.4894448208840014,1.849166077849212,23
-0.07301018649909972,1.807167990031053,0.0075214074807957755,21
-0.3137824352732171,-0.8466957025818987,1.8989402581294395,25
-0.4341685596602758,1.1947379071203719,1.1523275539260274,24
-0.3739754974667464,0.22505694251179337,1.4011984553271648,23
-0.4943616218538051,2.062347191243837,-0.3906720347610239,23
-0.1933963108861584,1.5009529485757125,0.4057148497226155,23
-0.3739754974667464,-0.2853014599137743,1.749617717288757,23
-0.6147477462408638,1.654060469303383,-0.34089785448079646,23
-0.4341685596602758,0.735415344937361,1.5505209961678472,25
-0.6749408084343931,1.5519887888182693,-0.3906720347610239,25
4.260890291435013,-1.3570541050074665,-1.2866072798051182,25
-0.4341685596602758,1.7561321497884965,0.30616648916216055,25
-0.012817124305570386,2.062347191243837,-0.7390912967226162,26
3.7793457938867783,-1.5611974659776935,-1.784349082607393,27
-0.07301018649909972,1.654060469303383,-1.2368330995248908,26
-0.13320324869262906,2.062347191243837,-0.09202695307965915,25
-0.7351338706279225,1.807167990031053,-0.4902203953214789,26
-0.13320324869262906,2.01131135100128,-0.3906720347610239,25
-0.6749408084343931,0.3271286229969069,1.650069356728302,27
-0.3739754974667464,1.1437020668778153,0.9532308328051176,25
-0.5545546840473344,-0.8466957025818987,1.7993918975689844,27
-0.07301018649909972,1.5519887888182693,0.9532308328051176,27
3.7793457938867783,-1.663269146462807,-1.585252361486483,28
-0.1933963108861584,0.4802361437245772,1.6002951764480746,28
-0.07301018649909972,1.654060469303383,0.6545857511237528,27
3.719152731693249,-1.8163766671904773,-1.4359298206458007,30
-0.13320324869262906,1.85820383027361,-0.7888654770028436,26
-0.13320324869262906,1.7561321497884965,-0.04225277279943169,26
-0.1933963108861584,0.5823078242096907,0.7541341116842077,27
3.4783804829191314,-1.5611974659776935,-1.684800722046938,41
2.69587067440325,-1.714304986705364,-1.1372847389644358,38
3.59876660730619,-1.663269146462807,-1.7345749023271655,34
-0.6749408084343931,-0.03012225870099048,1.8989402581294395,33
-0.6749408084343931,-0.9487673830670124,2.0980369792503493,33
-0.6749408084343931,2.2154547119715073,-0.5897687558819338,36
3.7793457938867783,-1.714304986705364,-1.6350265417667105,32
-0.6147477462408638,2.062347191243837,-0.3906720347610239,33
-0.3739754974667464,-0.132193939186104,1.8989402581294395,34
-0.4943616218538051,2.01131135100128,-0.7888654770028436,30
-0.1933963108861584,0.2760927827543501,1.749617717288757,32
3.6589596694997195,-1.714304986705364,-1.6350265417667105,31
-0.13320324869262906,1.5009529485757125,1.7993918975689844,31
-0.5545546840473344,1.1437020668778153,1.650069356728302,31
-0.25358937307968776,2.01131135100128,0.5550373905632979,30
-0.6749408084343931,1.1437020668778153,1.650069356728302,32
-0.3739754974667464,0.4802361437245772,1.6002951764480746,32
-0.6749408084343931,1.9602755107587235,0.5052632102830704,31
-0.5545546840473344,1.0926662266352585,1.6002951764480746,29
-0.3739754974667464,1.654060469303383,0.5052632102830704,29
-0.6749408084343931,1.5009529485757125,1.0527791933655726,28
-0.3137824352732171,1.3478454278480423,1.7993918975689844,29
-0.3739754974667464,0.8374870254224746,1.749617717288757,29
3.1774151719514845,-1.7653408269479207,-1.8341232628876203,29
-0.4943616218538051,0.42920030348202043,1.749617717288757,31
-0.1933963108861584,0.9395587059075882,0.8039082919644353,31
-0.4943616218538051,0.22505694251179337,1.849166077849212,29
-0.5545546840473344,0.8885228656650314,0.9034566525248902,28
-0.3739754974667464,1.7561321497884965,-0.14180113335988662,28
-0.25358937307968776,1.0416303863927017,1.4509726356073922,30
-0.4341685596602758,2.1644188717289508,-0.6395429361621613,28
-0.4341685596602758,-0.4384089806414446,1.9984886186898942,31
-0.1933963108861584,0.735415344937361,1.7993918975689844,27
-0.13320324869262906,2.062347191243837,-0.5897687558819338,28
0.227955124468547,2.01131135100128,-1.037736378403981,27
-0.1933963108861584,-0.38737314039888787,1.8989402581294395,27
-0.1933963108861584,1.449917108333156,-1.1372847389644358,27
-0.3739754974667464,2.062347191243837,0.4057148497226155,22
-0.6147477462408638,1.5009529485757125,-0.09202695307965915,21
-0.6147477462408638,1.9602755107587235,0.30616648916216055,22
-0.6147477462408638,0.7864511851799179,1.1523275539260274,25
-0.25358937307968776,2.1644188717289508,0.4057148497226155,25
3.5385735451126608,-1.4080899452500233,-1.3363814600853459,24
-0.07301018649909972,1.449917108333156,1.0527791933655726,24
-0.1933963108861584,0.7864511851799179,1.849166077849212,23
-0.3739754974667464,0.9395587059075882,1.1025533736458,22
-0.13320324869262906,-0.7446240220967852,1.6002951764480746,23
-0.25358937307968776,1.449917108333156,0.2563923088819331,21
4.2006972292414835,-1.714304986705364,-1.7345749023271655,23
-0.3739754974667464,0.22505694251179337,1.5007468158876196,25
3.839538856080307,-1.3570541050074665,-1.684800722046938,26
3.2978012963385432,-1.7653408269479207,-1.3363814600853459,26
-0.6749408084343931,-0.6425523416116717,1.9487144384096668,24
-0.4341685596602758,1.85820383027361,0.5550373905632979,24
-0.13320324869262906,1.9092396705161667,0.2563923088819331,25
-0.13320324869262906,1.5519887888182693,-0.24134949392034155,23
-0.5545546840473344,1.2457737473629287,0.355940669442388,24
3.719152731693249,-1.7653408269479207,-1.485704000926028,28
-0.4341685596602758,1.1437020668778153,1.6002951764480746,26
-0.3137824352732171,1.449917108333156,1.2518759144864824,25
-0.3739754974667464,-0.4894448208840014,1.7993918975689844,27
-0.4341685596602758,1.2457737473629287,0.15684394832147816,25
-0.13320324869262906,-0.5915165013691149,1.9487144384096668,28
-0.3739754974667464,-0.6935881818542284,1.749617717288757,26
3.237608234145014,-1.5101616257351367,-1.485704000926028,27
-0.07301018649909972,0.8374870254224746,1.5505209961678472,25
-0.3739754974667464,0.6333436644522475,1.7993918975689844,26
3.2978012963385432,-1.3570541050074665,-1.2368330995248908,26
3.6589596694997195,-1.6122333062202503,-1.1372847389644358,30
-0.6749408084343931,1.5519887888182693,0.5550373905632979,26
-0.25358937307968776,1.654060469303383,0.8536824722446626,27
-0.3137824352732171,1.3478454278480423,1.650069356728302,27
3.237608234145014,-1.7653408269479207,-1.585252361486483,29
-0.012817124305570386,1.9602755107587235,-0.34089785448079646,27
-0.3137824352732171,0.8885228656650314,1.4011984553271648,27
-0.07301018649909972,0.12298526202667982,1.4011984553271648,26
-0.4341685596602758,1.9602755107587235,-1.2368330995248908,26
-0.3739754974667464,-0.6935881818542284,1.5007468158876196,29
-0.07301018649909972,-0.18322977942866078,1.7993918975689844,28
-0.1933963108861584,0.8885228656650314,1.4509726356073922,26
-0.4341685596602758,0.12298526202667982,1.6998435370085296,26
-0.5545546840473344,1.5519887888182693,-0.19157531364011407,26
-0.4341685596602758,1.2457737473629287,-0.5897687558819338,27
-0.25358937307968776,1.449917108333156,1.1025533736458,26
-0.6147477462408638,1.5519887888182693,0.8039082919644353,25
-0.3137824352732171,1.398881268090599,0.2563923088819331,26
3.959924980467366,-1.6122333062202503,-1.3363814600853459,36
-0.1933963108861584,0.22505694251179337,2.1478111595305767,35
-0.4341685596602758,1.9092396705161667,0.5550373905632979,38
-0.07301018649909972,1.0416303863927017,1.1523275539260274,33
-0.6749408084343931,1.2457737473629287,1.0527791933655726,34
-0.07301018649909972,1.3478454278480423,1.6998435370085296,29
-0.5545546840473344,0.22505694251179337,1.650069356728302,33
3.237608234145014,-1.663269146462807,-1.6350265417667105,34
3.59876660730619,-1.45912578549258,-0.9879621981237535,33
-0.13320324869262906,1.449917108333156,-0.4404462150412514,31
-0.3137824352732171,1.9092396705161667,-0.4902203953214789,32
-0.1933963108861584,0.4802361437245772,1.6998435370085296,30
-0.1933963108861584,1.603024629060826,-0.19157531364011407,30
-0.25358937307968776,-0.08115809894354725,1.6002951764480746,33
-0.3739754974667464,1.654060469303383,-0.19157531364011407,30
-0.07301018649909972,1.5519887888182693,-0.4404462150412514,30
-0.1933963108861584,1.603024629060826,0.1070697680412507,29
-0.4943616218538051,0.735415344937361,1.749617717288757,33
-0.8555199950149811,1.9092396705161667,-1.8341232628876203,28
-0.1933963108861584,1.7050963095459397,-0.09202695307965915,31
-0.3137824352732171,1.5519887888182693,-0.4404462150412514,31
-0.07301018649909972,2.062347191243837,-0.4404462150412514,30
-0.5545546840473344,1.2457737473629287,1.3514242750469374,29
-0.25358937307968776,1.654060469303383,0.1070697680412507,31
-0.4943616218538051,1.85820383027361,0.5550373905632979,28
-0.6749408084343931,1.7561321497884965,0.6048115708435253,26
-0.07301018649909972,1.2968095876054855,1.749617717288757,29
-0.25358937307968776,1.2968095876054855,-0.5897687558819338,27
-0.13320324869262906,0.5312719839671339,1.7993918975689844,28
-0.07301018649909972,-0.18322977942866078,1.849166077849212,28
-0.6147477462408638,1.9602755107587235,-0.7390912967226162,28
-0.07301018649909972,1.3478454278480423,1.4011984553271648,27
-0.5545546840473344,1.398881268090599,-0.7390912967226162,29
-0.4943616218538051,1.603024629060826,0.8039082919644353,26
-0.6147477462408638,1.7561321497884965,-0.3906720347610239,27
-0.5545546840473344,2.01131135100128,0.45548903000284297,32
-0.4943616218538051,2.1133830314863937,0.2563923088819331,28
-0.1933963108861584,1.9092396705161667,0.8039082919644353,31
3.6589596694997195,-1.918448347675591,-1.3363814600853459,31
-0.13320324869262906,0.5312719839671339,1.5007468158876196,35
-0.13320324869262906,0.3781644632394637,1.7993918975689844,31
2.876449860983838,-0.38737314039888787,1.849166077849212,27
-0.1933963108861584,1.449917108333156,-0.34089785448079646,27
-0.4943616218538051,1.85820383027361,0.45548903000284297,21
-0.3137824352732171,1.449917108333156,1.1025533736458,21
-0.1933963108861584,0.6843795046948042,1.0527791933655726,22
-0.07301018649909972,0.12298526202667982,1.6998435370085296,21
3.1774151719514845,-1.714304986705364,-1.3363814600853459,25
-0.4943616218538051,1.603024629060826,1.202101734206255,22
-0.4943616218538051,-0.18322977942866078,1.749617717288757,24
-0.012817124305570386,1.1437020668778153,0.7541341116842077,22
-0.25358937307968776,1.603024629060826,1.2518759144864824,23
-0.4943616218538051,0.735415344937361,1.749617717288757,25
-0.4341685596602758,0.7864511851799179,1.4011984553271648,24
-0.6749408084343931,1.5519887888182693,-0.34089785448079646,22
-0.25358937307968776,1.1437020668778153,1.1025533736458,25
3.6589596694997195,-1.5611974659776935,-1.585252361486483,27
-0.3137824352732171,0.3781644632394637,0.9532308328051176,26
-0.07301018649909972,1.398881268090599,1.0527791933655726,26
-0.3739754974667464,1.1947379071203719,1.5007468158876196,26
-0.13320324869262906,1.7050963095459397,0.6545857511237528,25
-0.1933963108861584,-0.08115809894354725,1.650069356728302,23
-0.13320324869262906,1.9602755107587235,-1.3363814600853459,26
-0.25358937307968776,1.398881268090599,1.6002951764480746,26
-0.5545546840473344,0.22505694251179337,1.849166077849212,22
3.7793457938867783,-1.663269146462807,-1.6350265417667105,26
-0.07301018649909972,-0.2853014599137743,1.6002951764480746,26
-0.012817124305570386,1.85820383027361,-0.8884138375632986,26
-0.07301018649909972,1.7561321497884965,0.4057148497226155,25
-0.07301018649909972,1.5009529485757125,-0.09202695307965915,25
-0.6147477462408638,0.4802361437245772,1.7993918975689844,25
-0.4943616218538051,1.398881268090599,1.0527791933655726,25
-0.4943616218538051,0.9395587059075882,0.5052632102830704,26
-0.25358937307968776,0.8885228656650314,1.6002951764480746,27
-0.3739754974667464,-1.3570541050074665,1.7993918975689844,27
-0.07301018649909972,1.1947379071203719,1.4011984553271648,26
-0.5545546840473344,1.2457737473629287,-0.3906720347610239,27
-0.3739754974667464,1.3478454278480423,0.8536824722446626,26
3.3579943585320726,-1.714304986705364,-1.2866072798051182,30
3.4783804829191314,-1.6122333062202503,-1.3363814600853459,30
-0.012817124305570386,0.4802361437245772,1.5505209961678472,28
-0.5545546840473344,1.7561321497884965,-0.19157531364011407,27
-0.13320324869262906,1.9602755107587235,-0.4902203953214789,26
-0.3739754974667464,1.0926662266352585,-0.8884138375632986,35
-0.3739754974667464,0.3271286229969069,1.9487144384096668,35
-0.3739754974667464,0.8374870254224746,1.5007468158876196,33
-0.3137824352732171,2.062347191243837,-0.5897687558819338,36
-0.4341685596602758,1.9602755107587235,-1.2368330995248908,33
-0.3137824352732171,0.9395587059075882,1.4011984553271648,31
-0.4943616218538051,1.2968095876054855,0.8536824722446626,32
3.3579943585320726,-1.8163766671904773,-1.8341232628876203,32
-0.4341685596602758,-0.4384089806414446,1.6998435370085296,33
-0.3137824352732171,-0.38737314039888787,1.849166077849212,33
-0.012817124305570386,0.9905945461501449,1.4011984553271648,31
-0.012817124305570386,-0.2853014599137743,1.6998435370085296,35
-0.3739754974667464,0.9395587059075882,1.3514242750469374,32
-0.13320324869262906,0.9395587059075882,1.749617717288757,34
-0.4943616218538051,1.7561321497884965,0.15684394832147816,32
-0.4341685596602758,1.5519887888182693,-0.7390912967226162,32
-0.13320324869262906,0.9905945461501449,1.1523275539260274,32
3.719152731693249,-1.7653408269479207,-1.3363814600853459,32
-0.4341685596602758,0.2760927827543501,1.749617717288757,31
3.5385735451126608,-1.8163766671904773,-1.7345749023271655,33
-0.3137824352732171,0.9905945461501449,1.4509726356073922,29
-0.6147477462408638,1.2457737473629287,1.5505209961678472,34
-0.9157130572085105,0.42920030348202043,1.650069356728302,31
-0.4341685596602758,1.2968095876054855,-0.5897687558819338,31
-0.6147477462408638,1.654060469303383,-1.1870589192446634,32
-0.3137824352732171,0.12298526202667982,1.749617717288757,31
-0.6147477462408638,-0.6425523416116717,1.749617717288757,29
-0.25358937307968776,0.6843795046948042,1.6002951764480746,30
-0.1933963108861584,1.1437020668778153,1.4011984553271648,28
-0.13320324869262906,1.449917108333156,0.30616648916216055,30
-0.5545546840473344,0.6333436644522475,1.7993918975689844,28
-0.3739754974667464,1.2457737473629287,1.4509726356073922,28
-0.1933963108861584,2.062347191243837,-0.8386396572830711,31
-0.1933963108861584,1.603024629060826,0.15684394832147816,30
-0.4341685596602758,1.3478454278480423,0.5052632102830704,28
-0.13320324869262906,1.1947379071203719,1.650069356728302,29
-0.1933963108861584,1.0416303863927017,1.5505209961678472,27
-0.4943616218538051,1.3478454278480423,-0.8884138375632986,31
2.2745192390485447,0.5312719839671339,1.7993918975689844,35
-0.4943616218538051,1.3478454278480423,-0.7888654770028436,31
0.227955124468547,1.85820383027361,-0.938188017843526,27
-0.5545546840473344,1.9092396705161667,-1.4359298206458007,30
-0.13320324869262906,1.7050963095459397,-0.8386396572830711,19
-0.1933963108861584,0.8885228656650314,1.4011984553271648,22
-0.13320324869262906,-0.9998032233095691,1.6002951764480746,22
-0.4943616218538051,-0.4894448208840014,1.650069356728302,23
3.719152731693249,-1.663269146462807,-1.6350265417667105,23
-0.3739754974667464,1.398881268090599,0.9532308328051176,22
-0.3739754974667464,-0.18322977942866078,1.4509726356073922,24
-0.5545546840473344,1.449917108333156,0.6545857511237528,22
-0.6147477462408638,-0.4894448208840014,1.8989402581294395,25
-0.13320324869262906,0.4802361437245772,1.3016500947667098,23
-0.3739754974667464,2.062347191243837,-0.6893171164423887,24
-0.07301018649909972,1.603024629060826,0.30616648916216055,22
-0.6147477462408638,-0.33633730015633106,1.6002951764480746,24
-0.4341685596602758,0.8885228656650314,1.3016500947667098,24
-0.1933963108861584,1.449917108333156,0.5550373905632979,21
-0.1933963108861584,-0.8466957025818987,1.849166077849212,22
3.4783804829191314,-1.714304986705364,-1.1372847389644358,23
-0.13320324869262906,0.3271286229969069,1.4011984553271648,24
-0.4341685596602758,-0.6425523416116717,1.5007468158876196,24
-0.3137824352732171,1.807167990031053,-0.3906720347610239,22
3.057029047564426,-1.714304986705364,-1.485704000926028,25
-0.13320324869262906,1.85820383027361,0.20661812860170564,23
-0.25358937307968776,1.603024629060826,-0.8386396572830711,23
-0.5545546840473344,1.603024629060826,-0.3906720347610239,24
-0.3137824352732171,-0.4384089806414446,1.2518759144864824,24
-0.1933963108861584,0.8374870254224746,1.3514242750469374,22
-0.3739754974667464,-0.03012225870099048,1.5007468158876196,23
-0.1933963108861584,1.9602755107587235,-0.5897687558819338,22
-0.6147477462408638,0.7864511851799179,0.8536824722446626,25
-0.5545546840473344,0.07194942178412306,1.4509726356073922,24
-0.6147477462408638,0.4802361437245772,1.3016500947667098,25
-0.5545546840473344,0.12298526202667982,1.749617717288757,24
-0.13320324869262906,0.07194942178412306,1.5007468158876196,25
-0.6147477462408638,1.0926662266352585,1.3016500947667098,25
-0.1933963108861584,1.654060469303383,-1.485704000926028,24
-0.012817124305570386,-0.23426561967121756,1.6002951764480746,23
-0.25358937307968776,1.2968095876054855,1.4509726356073922,24
-0.4943616218538051,-0.23426561967121756,1.650069356728302,24
-0.1933963108861584,1.807167990031053,0.4057148497226155,25
-0.13320324869262906,0.6843795046948042,1.650069356728302,26
-0.6147477462408638,1.1947379071203719,1.003005013085345,25
-0.6147477462408638,1.398881268090599,1.4011984553271648,26
-0.4341685596602758,-0.23426561967121756,1.6002951764480746,27
-0.13320324869262906,1.449917108333156,-0.6395429361621613,25
-0.25358937307968776,0.735415344937361,1.3016500947667098,26
3.839538856080307,-1.6122333062202503,-1.2368330995248908,28
-0.4943616218538051,0.22505694251179337,1.650069356728302,26
-0.3739754974667464,1.449917108333156,0.05729558776102324,26
-0.07301018649909972,1.5009529485757125,-0.09202695307965915,24
3.4783804829191314,-1.6122333062202503,-1.485704000926028,26
-0.25358937307968776,1.7050963095459397,-0.938188017843526,25
-0.3739754974667464,-0.6425523416116717,1.5007468158876196,25
-0.1933963108861584,1.398881268090599,-0.19157531364011407,25
-0.3137824352732171,1.0926662266352585,0.7043599314039802,25
